2024-02-13 21:59:16: Inserted: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen
2024-02-13 21:59:16: Inserted: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar
2024-02-13 21:59:16: Inserted: -XYp6w50XbZfS90YddS5ew, Soothr
2024-02-13 21:59:17: Inserted: e5wK3I_THzF4Ce_OgoSCQw, Mokyo
2024-02-13 21:59:17: Inserted: jjJc_CrkB2HodEinB6cWww, LoveMama
2024-02-13 21:59:17: Inserted: bZQryeTD6hIsT6lSUxzSSw, Hanoi House
2024-02-13 21:59:17: Inserted: FlZ1zdVEKWv7dwqm8Uw8-w, Raku
2024-02-13 21:59:17: Inserted: LMyvruexOQzzHQrAgbdqiA, Nowon East Village 
2024-02-13 21:59:17: Inserted: R7EGjHWw0tNheY6-ahH8fQ, Tuome
2024-02-13 21:59:17: Inserted: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY
2024-02-13 21:59:17: Inserted: iTj5T_jPYvznd1QTgs7NZw, Nai 
2024-02-13 21:59:17: Inserted: eQ4QUGvuHGBzsOrphsVc6A, Kimura
2024-02-13 21:59:17: Inserted: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar
2024-02-13 21:59:17: Inserted: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe
2024-02-13 21:59:17: Inserted: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar
2024-02-13 21:59:17: Inserted: W4hobe10Fy54MKqmLaObEg, Cafe Mogador
2024-02-13 21:59:17: Inserted: k5NAz3-goMXKoUqPfOZ1Hw, The Smith
2024-02-13 21:59:17: Inserted: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen
2024-02-13 21:59:17: Inserted: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo
2024-02-13 21:59:17: Inserted: rCpO-kMHljieU0geK0RJQw, Noreetuh
2024-02-13 21:59:17: Inserted: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House
2024-02-13 21:59:17: Inserted: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant
2024-02-13 21:59:18: Inserted: nMyot99PkX5iYCdxHoRJqQ, ARIARI
2024-02-13 21:59:18: Inserted: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village
2024-02-13 21:59:18: Inserted: zX8IF7oCbw1HrNaPmOBy-g, FERNS
2024-02-13 21:59:18: Inserted: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota
2024-02-13 21:59:18: Inserted: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French
2024-02-13 21:59:18: Inserted: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant
2024-02-13 21:59:18: Inserted: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde
2024-02-13 21:59:18: Inserted: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York
2024-02-13 21:59:18: Inserted: c_Kellz-oODKoNpcRbV24w, MONO+MONO
2024-02-13 21:59:18: Inserted: MGRo61aHFUeRlWhSbTv2NA, Sushi By M
2024-02-13 21:59:18: Inserted: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant
2024-02-13 21:59:18: Inserted: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company
2024-02-13 21:59:18: Inserted: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village
2024-02-13 21:59:18: Inserted: axqp3pGJXnTLgq2QrPyDyQ, Benemon
2024-02-13 21:59:18: Inserted: 7xV4gzrgaOgQYtPC3FBZig, Pylos
2024-02-13 21:59:18: Inserted: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's
2024-02-13 21:59:18: Inserted: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square
2024-02-13 21:59:18: Inserted: j8cKSxr6aQ8qTx23FLyyiA, The Wayland
2024-02-13 21:59:19: Inserted: FJepPR5CYRggxRwAjlqg6A, Bowery Road
2024-02-13 21:59:19: Inserted: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop
2024-02-13 21:59:20: Inserted: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club
2024-02-13 21:59:20: Inserted: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar
2024-02-13 21:59:20: Inserted: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto
2024-02-13 21:59:20: Inserted: 4FD0TAxe70nb3ngk3sXF9Q, Uluh
2024-02-13 21:59:20: Inserted: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East
2024-02-13 21:59:20: Inserted: 64olT1goXFQEATQO_oiSLg, The Gray Mare
2024-02-13 21:59:20: Inserted: qrydcGQpeDP_1oFvx3qOeg, Somtum Der
2024-02-13 21:59:20: Inserted: EBK0OkVMBg_n_KxAU_4DZg, Double Zero
2024-02-13 21:59:35: Abandoned: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar, already inserted
2024-02-13 21:59:35: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-13 21:59:35: Abandoned: k5NAz3-goMXKoUqPfOZ1Hw, The Smith, already inserted
2024-02-13 21:59:35: Abandoned: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen, already inserted
2024-02-13 21:59:35: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-13 21:59:35: Abandoned: rCpO-kMHljieU0geK0RJQw, Noreetuh, already inserted
2024-02-13 21:59:35: Abandoned: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House, already inserted
2024-02-13 21:59:35: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-13 21:59:35: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-13 21:59:35: Abandoned: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village, already inserted
2024-02-13 21:59:35: Abandoned: zX8IF7oCbw1HrNaPmOBy-g, FERNS, already inserted
2024-02-13 21:59:35: Abandoned: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota, already inserted
2024-02-13 21:59:35: Abandoned: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French, already inserted
2024-02-13 21:59:36: Abandoned: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant, already inserted
2024-02-13 21:59:36: Abandoned: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde, already inserted
2024-02-13 21:59:36: Abandoned: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York, already inserted
2024-02-13 21:59:36: Abandoned: c_Kellz-oODKoNpcRbV24w, MONO+MONO, already inserted
2024-02-13 21:59:36: Abandoned: MGRo61aHFUeRlWhSbTv2NA, Sushi By M, already inserted
2024-02-13 21:59:36: Abandoned: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant, already inserted
2024-02-13 21:59:36: Abandoned: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company, already inserted
2024-02-13 21:59:36: Abandoned: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village, already inserted
2024-02-13 21:59:36: Abandoned: axqp3pGJXnTLgq2QrPyDyQ, Benemon, already inserted
2024-02-13 21:59:36: Abandoned: 7xV4gzrgaOgQYtPC3FBZig, Pylos, already inserted
2024-02-13 21:59:40: Abandoned: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's, already inserted
2024-02-13 21:59:40: Abandoned: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square, already inserted
2024-02-13 21:59:40: Abandoned: j8cKSxr6aQ8qTx23FLyyiA, The Wayland, already inserted
2024-02-13 21:59:40: Abandoned: FJepPR5CYRggxRwAjlqg6A, Bowery Road, already inserted
2024-02-13 21:59:40: Abandoned: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop, already inserted
2024-02-13 21:59:40: Abandoned: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club, already inserted
2024-02-13 21:59:40: Abandoned: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar, already inserted
2024-02-13 21:59:40: Abandoned: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto, already inserted
2024-02-13 21:59:40: Abandoned: 4FD0TAxe70nb3ngk3sXF9Q, Uluh, already inserted
2024-02-13 21:59:40: Abandoned: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East, already inserted
2024-02-13 21:59:40: Abandoned: 64olT1goXFQEATQO_oiSLg, The Gray Mare, already inserted
2024-02-13 21:59:40: Abandoned: qrydcGQpeDP_1oFvx3qOeg, Somtum Der, already inserted
2024-02-13 21:59:40: Abandoned: EBK0OkVMBg_n_KxAU_4DZg, Double Zero, already inserted
2024-02-13 21:59:41: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 21:59:41: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 21:59:41: Abandoned: -XYp6w50XbZfS90YddS5ew, Soothr, already inserted
2024-02-13 21:59:41: Abandoned: e5wK3I_THzF4Ce_OgoSCQw, Mokyo, already inserted
2024-02-13 21:59:41: Abandoned: jjJc_CrkB2HodEinB6cWww, LoveMama, already inserted
2024-02-13 21:59:41: Abandoned: bZQryeTD6hIsT6lSUxzSSw, Hanoi House, already inserted
2024-02-13 21:59:41: Abandoned: FlZ1zdVEKWv7dwqm8Uw8-w, Raku, already inserted
2024-02-13 21:59:41: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 21:59:41: Abandoned: R7EGjHWw0tNheY6-ahH8fQ, Tuome, already inserted
2024-02-13 21:59:41: Abandoned: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY, already inserted
2024-02-13 21:59:41: Abandoned: iTj5T_jPYvznd1QTgs7NZw, Nai , already inserted
2024-02-13 21:59:42: Abandoned: eQ4QUGvuHGBzsOrphsVc6A, Kimura, already inserted
2024-02-13 21:59:42: Abandoned: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar, already inserted
2024-02-13 21:59:42: Abandoned: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe, already inserted
2024-02-13 21:59:42: Abandoned: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar, already inserted
2024-02-13 21:59:42: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-13 21:59:42: Abandoned: k5NAz3-goMXKoUqPfOZ1Hw, The Smith, already inserted
2024-02-13 21:59:42: Abandoned: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen, already inserted
2024-02-13 21:59:42: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-13 21:59:42: Abandoned: rCpO-kMHljieU0geK0RJQw, Noreetuh, already inserted
2024-02-13 21:59:42: Abandoned: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House, already inserted
2024-02-13 21:59:42: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-13 21:59:42: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-13 21:59:42: Abandoned: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village, already inserted
2024-02-13 21:59:42: Abandoned: zX8IF7oCbw1HrNaPmOBy-g, FERNS, already inserted
2024-02-13 21:59:42: Abandoned: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota, already inserted
2024-02-13 21:59:42: Abandoned: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French, already inserted
2024-02-13 21:59:42: Abandoned: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant, already inserted
2024-02-13 21:59:42: Abandoned: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde, already inserted
2024-02-13 21:59:42: Abandoned: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York, already inserted
2024-02-13 21:59:42: Abandoned: c_Kellz-oODKoNpcRbV24w, MONO+MONO, already inserted
2024-02-13 21:59:42: Abandoned: MGRo61aHFUeRlWhSbTv2NA, Sushi By M, already inserted
2024-02-13 21:59:42: Abandoned: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant, already inserted
2024-02-13 21:59:42: Abandoned: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company, already inserted
2024-02-13 21:59:43: Abandoned: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village, already inserted
2024-02-13 21:59:43: Abandoned: axqp3pGJXnTLgq2QrPyDyQ, Benemon, already inserted
2024-02-13 21:59:43: Abandoned: 7xV4gzrgaOgQYtPC3FBZig, Pylos, already inserted
2024-02-13 21:59:43: Abandoned: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's, already inserted
2024-02-13 21:59:43: Abandoned: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square, already inserted
2024-02-13 21:59:43: Abandoned: j8cKSxr6aQ8qTx23FLyyiA, The Wayland, already inserted
2024-02-13 21:59:43: Abandoned: FJepPR5CYRggxRwAjlqg6A, Bowery Road, already inserted
2024-02-13 21:59:43: Abandoned: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop, already inserted
2024-02-13 21:59:43: Abandoned: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club, already inserted
2024-02-13 21:59:43: Abandoned: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar, already inserted
2024-02-13 21:59:43: Abandoned: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto, already inserted
2024-02-13 21:59:43: Abandoned: 4FD0TAxe70nb3ngk3sXF9Q, Uluh, already inserted
2024-02-13 21:59:43: Abandoned: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East, already inserted
2024-02-13 21:59:44: Abandoned: 64olT1goXFQEATQO_oiSLg, The Gray Mare, already inserted
2024-02-13 21:59:44: Abandoned: qrydcGQpeDP_1oFvx3qOeg, Somtum Der, already inserted
2024-02-13 21:59:44: Abandoned: EBK0OkVMBg_n_KxAU_4DZg, Double Zero, already inserted
2024-02-13 21:59:46: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 21:59:46: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 21:59:46: Abandoned: -XYp6w50XbZfS90YddS5ew, Soothr, already inserted
2024-02-13 21:59:46: Abandoned: e5wK3I_THzF4Ce_OgoSCQw, Mokyo, already inserted
2024-02-13 21:59:46: Abandoned: jjJc_CrkB2HodEinB6cWww, LoveMama, already inserted
2024-02-13 21:59:46: Abandoned: bZQryeTD6hIsT6lSUxzSSw, Hanoi House, already inserted
2024-02-13 21:59:46: Abandoned: FlZ1zdVEKWv7dwqm8Uw8-w, Raku, already inserted
2024-02-13 21:59:46: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 21:59:46: Abandoned: R7EGjHWw0tNheY6-ahH8fQ, Tuome, already inserted
2024-02-13 21:59:46: Abandoned: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY, already inserted
2024-02-13 21:59:47: Abandoned: iTj5T_jPYvznd1QTgs7NZw, Nai , already inserted
2024-02-13 21:59:47: Abandoned: eQ4QUGvuHGBzsOrphsVc6A, Kimura, already inserted
2024-02-13 21:59:47: Abandoned: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar, already inserted
2024-02-13 21:59:47: Abandoned: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe, already inserted
2024-02-13 21:59:47: Abandoned: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar, already inserted
2024-02-13 21:59:47: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-13 21:59:47: Abandoned: k5NAz3-goMXKoUqPfOZ1Hw, The Smith, already inserted
2024-02-13 21:59:47: Abandoned: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen, already inserted
2024-02-13 21:59:47: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-13 21:59:47: Abandoned: rCpO-kMHljieU0geK0RJQw, Noreetuh, already inserted
2024-02-13 21:59:47: Abandoned: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House, already inserted
2024-02-13 21:59:47: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-13 21:59:47: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-13 21:59:47: Abandoned: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village, already inserted
2024-02-13 21:59:47: Abandoned: zX8IF7oCbw1HrNaPmOBy-g, FERNS, already inserted
2024-02-13 21:59:47: Abandoned: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota, already inserted
2024-02-13 21:59:47: Abandoned: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French, already inserted
2024-02-13 21:59:47: Abandoned: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant, already inserted
2024-02-13 21:59:47: Abandoned: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde, already inserted
2024-02-13 21:59:47: Abandoned: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York, already inserted
2024-02-13 21:59:47: Abandoned: c_Kellz-oODKoNpcRbV24w, MONO+MONO, already inserted
2024-02-13 21:59:47: Abandoned: MGRo61aHFUeRlWhSbTv2NA, Sushi By M, already inserted
2024-02-13 21:59:47: Abandoned: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant, already inserted
2024-02-13 21:59:47: Abandoned: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company, already inserted
2024-02-13 21:59:48: Abandoned: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village, already inserted
2024-02-13 21:59:48: Abandoned: axqp3pGJXnTLgq2QrPyDyQ, Benemon, already inserted
2024-02-13 21:59:48: Abandoned: 7xV4gzrgaOgQYtPC3FBZig, Pylos, already inserted
2024-02-13 21:59:48: Abandoned: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's, already inserted
2024-02-13 21:59:48: Abandoned: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square, already inserted
2024-02-13 21:59:48: Abandoned: j8cKSxr6aQ8qTx23FLyyiA, The Wayland, already inserted
2024-02-13 21:59:48: Abandoned: FJepPR5CYRggxRwAjlqg6A, Bowery Road, already inserted
2024-02-13 21:59:48: Abandoned: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop, already inserted
2024-02-13 21:59:48: Abandoned: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club, already inserted
2024-02-13 21:59:48: Abandoned: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar, already inserted
2024-02-13 21:59:48: Abandoned: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto, already inserted
2024-02-13 21:59:48: Abandoned: 4FD0TAxe70nb3ngk3sXF9Q, Uluh, already inserted
2024-02-13 21:59:48: Abandoned: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East, already inserted
2024-02-13 21:59:48: Abandoned: 64olT1goXFQEATQO_oiSLg, The Gray Mare, already inserted
2024-02-13 21:59:48: Abandoned: qrydcGQpeDP_1oFvx3qOeg, Somtum Der, already inserted
2024-02-13 21:59:48: Abandoned: EBK0OkVMBg_n_KxAU_4DZg, Double Zero, already inserted
2024-02-13 21:59:49: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 21:59:49: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 21:59:49: Abandoned: -XYp6w50XbZfS90YddS5ew, Soothr, already inserted
2024-02-13 21:59:49: Abandoned: e5wK3I_THzF4Ce_OgoSCQw, Mokyo, already inserted
2024-02-13 21:59:49: Abandoned: jjJc_CrkB2HodEinB6cWww, LoveMama, already inserted
2024-02-13 21:59:50: Abandoned: bZQryeTD6hIsT6lSUxzSSw, Hanoi House, already inserted
2024-02-13 21:59:50: Abandoned: FlZ1zdVEKWv7dwqm8Uw8-w, Raku, already inserted
2024-02-13 21:59:50: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 21:59:50: Abandoned: R7EGjHWw0tNheY6-ahH8fQ, Tuome, already inserted
2024-02-13 21:59:50: Abandoned: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY, already inserted
2024-02-13 21:59:50: Abandoned: iTj5T_jPYvznd1QTgs7NZw, Nai , already inserted
2024-02-13 21:59:50: Abandoned: eQ4QUGvuHGBzsOrphsVc6A, Kimura, already inserted
2024-02-13 21:59:50: Abandoned: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar, already inserted
2024-02-13 21:59:50: Abandoned: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe, already inserted
2024-02-13 21:59:50: Abandoned: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar, already inserted
2024-02-13 21:59:50: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-13 21:59:50: Abandoned: k5NAz3-goMXKoUqPfOZ1Hw, The Smith, already inserted
2024-02-13 21:59:50: Abandoned: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen, already inserted
2024-02-13 21:59:50: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-13 21:59:50: Abandoned: rCpO-kMHljieU0geK0RJQw, Noreetuh, already inserted
2024-02-13 21:59:50: Abandoned: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House, already inserted
2024-02-13 21:59:50: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-13 21:59:50: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-13 21:59:50: Abandoned: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village, already inserted
2024-02-13 21:59:50: Abandoned: zX8IF7oCbw1HrNaPmOBy-g, FERNS, already inserted
2024-02-13 21:59:50: Abandoned: ynR4-QgEOsE7VhNfIWo73w, Secchu Yokota, already inserted
2024-02-13 21:59:50: Abandoned: TGP5gbAgml0IDRLGCpFnCw, PMF Pardon My French, already inserted
2024-02-13 21:59:50: Abandoned: pNe8ZCkGTe4cXfKdOF7kYQ, Ise Restaurant, already inserted
2024-02-13 21:59:50: Abandoned: PqqnNrUtU7XTKQvUM4cyqQ, Bar Verde, already inserted
2024-02-13 21:59:50: Abandoned: yecdlU3oJb1c7rwbjtxchQ, Marufuku Ramen - New York, already inserted
2024-02-13 21:59:50: Abandoned: c_Kellz-oODKoNpcRbV24w, MONO+MONO, already inserted
2024-02-13 21:59:50: Abandoned: MGRo61aHFUeRlWhSbTv2NA, Sushi By M, already inserted
2024-02-13 21:59:51: Abandoned: ZjU9qd-RR55cEEKufmdN5Q, Cathédrale Restaurant, already inserted
2024-02-13 21:59:51: Abandoned: qpkFmGyvbZv-g2fbwyNQUg, Bowery Meat Company, already inserted
2024-02-13 21:59:51: Abandoned: apykLG7DTZ-7xnOcZGDZZA, Taverna Kyclades - East Village, already inserted
2024-02-13 21:59:51: Abandoned: axqp3pGJXnTLgq2QrPyDyQ, Benemon, already inserted
2024-02-13 21:59:54: Abandoned: 7xV4gzrgaOgQYtPC3FBZig, Pylos, already inserted
2024-02-13 21:59:54: Abandoned: TWH4MjLtN1fKlF-7n6YXHg, Lil Frankie's, already inserted
2024-02-13 21:59:54: Abandoned: Cg5kGSXIelsKX9eqlHr31A, Kyuramen - Union Square, already inserted
2024-02-13 21:59:54: Abandoned: j8cKSxr6aQ8qTx23FLyyiA, The Wayland, already inserted
2024-02-13 21:59:54: Abandoned: FJepPR5CYRggxRwAjlqg6A, Bowery Road, already inserted
2024-02-13 21:59:54: Abandoned: SMrj71bWo1lomSbU8wXgyw, The Dolar Shop, already inserted
2024-02-13 21:59:54: Abandoned: wTQYOTh9_JPI2I8s6Xc-Cw, Pineapple Club, already inserted
2024-02-13 21:59:54: Abandoned: jYhbUh1TV7SCfPxjIhVpcg, Baar Baar, already inserted
2024-02-13 21:59:54: Abandoned: kr5fRwdHtVwPPwSJxm9Fkg, Il Posto Accanto, already inserted
2024-02-13 21:59:54: Abandoned: 4FD0TAxe70nb3ngk3sXF9Q, Uluh, already inserted
2024-02-13 21:59:54: Abandoned: DW6QH9hNP5kgkg-5UDS9wQ, Shinn East, already inserted
2024-02-13 21:59:54: Abandoned: 64olT1goXFQEATQO_oiSLg, The Gray Mare, already inserted
2024-02-13 21:59:55: Abandoned: qrydcGQpeDP_1oFvx3qOeg, Somtum Der, already inserted
2024-02-13 21:59:55: Abandoned: EBK0OkVMBg_n_KxAU_4DZg, Double Zero, already inserted
2024-02-13 21:59:55: Abandoned: fVbUVAiLiGgLA_nxBFxyww, Thursday Kitchen, already inserted
2024-02-13 21:59:55: Abandoned: ehUuSk5gPTCQmwS_ubgKRA, Upstate Craft Beer & Oyster Bar, already inserted
2024-02-13 21:59:55: Abandoned: -XYp6w50XbZfS90YddS5ew, Soothr, already inserted
2024-02-13 21:59:55: Abandoned: e5wK3I_THzF4Ce_OgoSCQw, Mokyo, already inserted
2024-02-13 21:59:55: Abandoned: jjJc_CrkB2HodEinB6cWww, LoveMama, already inserted
2024-02-13 21:59:56: Abandoned: bZQryeTD6hIsT6lSUxzSSw, Hanoi House, already inserted
2024-02-13 21:59:56: Abandoned: FlZ1zdVEKWv7dwqm8Uw8-w, Raku, already inserted
2024-02-13 21:59:56: Abandoned: LMyvruexOQzzHQrAgbdqiA, Nowon East Village , already inserted
2024-02-13 21:59:56: Abandoned: R7EGjHWw0tNheY6-ahH8fQ, Tuome, already inserted
2024-02-13 21:59:56: Abandoned: 44SY464xDHbvOcjDzRbKkQ, Ippudo NY, already inserted
2024-02-13 21:59:56: Abandoned: iTj5T_jPYvznd1QTgs7NZw, Nai , already inserted
2024-02-13 21:59:56: Abandoned: eQ4QUGvuHGBzsOrphsVc6A, Kimura, already inserted
2024-02-13 21:59:56: Abandoned: 0FaLilJs2VN83hOEBcBnPg, Au Za'atar, already inserted
2024-02-13 21:59:56: Abandoned: 15pcxijuNY8BMNzBhABt7w, Miss Lily's 7A Cafe, already inserted
2024-02-13 21:59:56: Abandoned: AgAkUVLN_axMY-bzbNCfCw, Yuca Bar, already inserted
2024-02-13 21:59:56: Abandoned: W4hobe10Fy54MKqmLaObEg, Cafe Mogador, already inserted
2024-02-13 21:59:56: Abandoned: k5NAz3-goMXKoUqPfOZ1Hw, The Smith, already inserted
2024-02-13 21:59:56: Abandoned: lEH8EUPX3Zn_trHauIycYw, Aoi Kitchen, already inserted
2024-02-13 21:59:56: Abandoned: m2Zsy2UAkcDf0cRzk2Yoqw, Madame Vo, already inserted
2024-02-13 21:59:56: Abandoned: rCpO-kMHljieU0geK0RJQw, Noreetuh, already inserted
2024-02-13 21:59:56: Abandoned: jc7lVTvmYMIK5RNpENtS6w, Szechuan Mountain House, already inserted
2024-02-13 21:59:56: Abandoned: dh5r9-SbN8xJ76XvnayWLQ, Giano Restaurant, already inserted
2024-02-13 21:59:56: Abandoned: nMyot99PkX5iYCdxHoRJqQ, ARIARI, already inserted
2024-02-13 21:59:56: Abandoned: TfJb2hS3Fem2nkIyz13KUA, Ama Raw Bar - East Village, already inserted
2024-02-13 21:59:56: Abandoned: zX8IF7oCbw1HrNaPmOBy-g, FERNS, already inserted
